CountryA2	CountryName	Category	ISO2	Region	Language	Parent	ChangeDate
BF	Burkina Faso	province	BF-BAZ	Bazèga	fr	BF-07	2014-04-15	
BF	Burkina Faso	province	BF-BGR	Bougouriba	fr	BF-13	2014-04-15	
BF	Burkina Faso	province	BF-BLG	Boulgou	fr	BF-04	2014-04-15	
BF	Burkina Faso	province	BF-BLK	Boulkiemdé	fr	BF-06	2014-04-15	
BF	Burkina Faso	province	BF-COM	Comoé	fr	BF-02	2014-04-15	
BF	Burkina Faso	province	BF-GAN	Ganzourgou	fr	BF-11	2014-04-15	
BF	Burkina Faso	province	BF-GNA	Gnagna	fr	BF-08	2014-04-15	
BF	Burkina Faso	province	BF-GOU	Gourma	fr	BF-08	2014-04-15	
BF	Burkina Faso	province	BF-HOU	Houet	fr	BF-09	2014-04-15	
BF	Burkina Faso	province	BF-IOB	Ioba	fr	BF-13	2014-04-15	
BF	Burkina Faso	province	BF-KAD	Kadiogo	fr	BF-03	2014-04-15	
BF	Burkina Faso	province	BF-KEN	Kénédougou	fr	BF-09	2014-04-15	
BF	Burkina Faso	province	BF-KMD	Komondjari	fr	BF-08	2014-04-15	
BF	Burkina Faso	province	BF-KMP	Kompienga	fr	BF-08	2014-04-15	
BF	Burkina Faso	province	BF-KOP	Koulpélogo	fr	BF-04	2014-04-15	
BF	Burkina Faso	province	BF-KOS	Kossi	fr	BF-01	2014-04-15	
BF	Burkina Faso	province	BF-KOT	Kouritenga	fr	BF-04	2014-04-15	
BF	Burkina Faso	province	BF-KOW	Kourwéogo	fr	BF-11	2014-04-15	
BF	Burkina Faso	province	BF-LER	Léraba	fr	BF-02	2014-04-15	
BF	Burkina Faso	province	BF-LOR	Loroum	fr	BF-10	2014-04-15	
BF	Burkina Faso	province	BF-MOU	Mouhoun	fr	BF-01	2014-04-15	
BF	Burkina Faso	province	BF-NAM	Namentenga	fr	BF-05	2014-04-15	
BF	Burkina Faso	province	BF-NAO	Nahouri	fr	BF-07	2014-04-15	
BF	Burkina Faso	province	BF-NAY	Nayala	fr	BF-01	2014-04-15	
BF	Burkina Faso	province	BF-NOU	Noumbiel	fr	BF-13	2014-04-15	
BF	Burkina Faso	province	BF-OUB	Oubritenga	fr	BF-11	2014-04-15	
BF	Burkina Faso	province	BF-OUD	Oudalan	fr	BF-12	2014-04-15	
BF	Burkina Faso	province	BF-PAS	Passoré	fr	BF-10	2014-04-15	
BF	Burkina Faso	province	BF-PON	Poni	fr	BF-13	2014-04-15	
BF	Burkina Faso	province	BF-SEN	Séno	fr	BF-12	2014-04-15	
BF	Burkina Faso	province	BF-SIS	Sissili	fr	BF-06	2014-04-15	
BF	Burkina Faso	province	BF-SMT	Sanmatenga	fr	BF-05	2014-04-15	
BF	Burkina Faso	province	BF-SNG	Sanguié	fr	BF-06	2014-04-15	
BF	Burkina Faso	province	BF-SOM	Soum	fr	BF-12	2014-04-15	
BF	Burkina Faso	province	BF-SOR	Sourou	fr	BF-01	2014-04-15	
BF	Burkina Faso	province	BF-TAP	Tapoa	fr	BF-08	2014-04-15	
BF	Burkina Faso	province	BF-TUI	Tui	fr	BF-09	2014-04-15	
BF	Burkina Faso	province	BF-YAG	Yagha	fr	BF-12	2014-04-15	
BF	Burkina Faso	province	BF-YAT	Yatenga	fr	BF-10	2014-04-15	
BF	Burkina Faso	province	BF-ZIR	Ziro	fr	BF-06	2014-04-15	
BF	Burkina Faso	province	BF-ZON	Zondoma	fr	BF-10	2014-04-15	
BF	Burkina Faso	province	BF-ZOU	Zoundwéogo	fr	BF-07	2014-04-15	
BG	Bulgaria	region	BG-01	Blagoevgrad	bg		2015-11-27	
BG	Bulgaria	region	BG-02	Burgas	bg		2015-11-27	
BG	Bulgaria	region	BG-03	Varna	bg		2015-11-27	
BG	Bulgaria	region	BG-04	Veliko Tarnovo	bg		2015-11-27	
BG	Bulgaria	region	BG-05	Vidin	bg		2015-11-27	
BG	Bulgaria	region	BG-06	Vratsa	bg		2015-11-27	
BG	Bulgaria	region	BG-07	Gabrovo	bg		2015-11-27	
BG	Bulgaria	region	BG-08	Dobrich	bg		2015-11-27	
BG	Bulgaria	region	BG-09	Kardzhali	bg		2015-11-27	
BG	Bulgaria	region	BG-10	Kyustendil	bg		2015-11-27	
BG	Bulgaria	region	BG-11	Lovech	bg		2015-11-27	
BG	Bulgaria	region	BG-12	Montana	bg		2015-11-27	
BG	Bulgaria	region	BG-13	Pazardzhik	bg		2015-11-27	
BG	Bulgaria	region	BG-14	Pernik	bg		2015-11-27	
BG	Bulgaria	region	BG-15	Pleven	bg		2015-11-27	
BG	Bulgaria	region	BG-16	Plovdiv	bg		2015-11-27	
BG	Bulgaria	region	BG-17	Razgrad	bg		2015-11-27	
BG	Bulgaria	region	BG-18	Ruse	bg		2015-11-27	
BG	Bulgaria	region	BG-19	Silistra	bg		2015-11-27	
BG	Bulgaria	region	BG-20	Sliven	bg		2015-11-27	
BG	Bulgaria	region	BG-21	Smolyan	bg		2015-11-27	
BG	Bulgaria	region	BG-22	Sofia (stolitsa)	bg		2015-11-27	
BG	Bulgaria	region	BG-23	Sofia	bg		2015-11-27	
BG	Bulgaria	region	BG-24	Stara Zagora	bg		2015-11-27	
BG	Bulgaria	region	BG-25	Targovishte	bg		2015-11-27	
BG	Bulgaria	region	BG-26	Haskovo	bg		2015-11-27	
BG	Bulgaria	region	BG-27	Shumen	bg		2015-11-27	
BG	Bulgaria	region	BG-28	Yambol	bg		2015-11-27	
BH	Bahrain	governorate	BH-13	Al ‘Āşimah	ar		2015-11-27	
BH	Bahrain	governorate	BH-14	Al Janūbīyah	ar		2015-11-27	
BH	Bahrain	governorate	BH-15	Al Muḩarraq	ar		2015-11-27	
BH	Bahrain	governorate	BH-17	Ash Shamālīyah	ar		2015-11-27	
BI	Burundi	province	BI-BB	Bubanza	fr		2015-11-27	
BI	Burundi	province	BI-BB	Bubanza	rn		2015-11-27	
BI	Burundi	province	BI-BL	Bujumbura Rural	fr		2015-11-27	
BI	Burundi	province	BI-BL	Bujumbura Rural	rn		2015-11-27	
BI	Burundi	province	BI-BM	Bujumbura Mairie	fr		2015-11-27	
BI	Burundi	province	BI-BM	Bujumbura Mairie	rn		2015-11-27	
BI	Burundi	province	BI-BR	Bururi	fr		2015-11-27	
BI	Burundi	province	BI-BR	Bururi	rn		2015-11-27	
BI	Burundi	province	BI-CA	Cankuzo	fr		2015-11-27	
BI	Burundi	province	BI-CA	Cankuzo	rn		2015-11-27	
BI	Burundi	province	BI-CI	Cibitoke	fr		2015-11-27	
BI	Burundi	province	BI-CI	Cibitoke	rn		2015-11-27	
BI	Burundi	province	BI-GI	Gitega	fr		2015-11-27	
BI	Burundi	province	BI-GI	Gitega	rn		2015-11-27	
BI	Burundi	province	BI-KI	Kirundo	fr		2015-11-27	
BI	Burundi	province	BI-KI	Kirundo	rn		2015-11-27	
BI	Burundi	province	BI-KR	Karuzi	fr		2015-11-27	
BI	Burundi	province	BI-KR	Karuzi	rn		2015-11-27	
BI	Burundi	province	BI-KY	Kayanza	fr		2015-11-27	
BI	Burundi	province	BI-KY	Kayanza	rn		2015-11-27	
BI	Burundi	province	BI-MA	Makamba	fr		2015-11-27	
BI	Burundi	province	BI-MA	Makamba	rn		2015-11-27	
BI	Burundi	province	BI-MU	Muramvya	fr		2015-11-27	
BI	Burundi	province	BI-MU	Muramvya	rn		2015-11-27	
BI	Burundi	province	BI-MW	Mwaro	fr		2015-11-27	
BI	Burundi	province	BI-MW	Mwaro	rn		2015-11-27	
BI	Burundi	province	BI-MY	Muyinga	fr		2015-11-27	
BI	Burundi	province	BI-MY	Muyinga	rn		2015-11-27	
BI	Burundi	province	BI-NG	Ngozi	fr		2015-11-27	
BI	Burundi	province	BI-NG	Ngozi	rn		2015-11-27	
BI	Burundi	province	BI-RM	Rumonge	fr		2015-11-27	
BI	Burundi	province	BI-RM	Rumonge	rn		2015-11-27	
BI	Burundi	province	BI-RT	Rutana	fr		2015-11-27	
BI	Burundi	province	BI-RT	Rutana	rn		2015-11-27	
BI	Burundi	province	BI-RY	Ruyigi	fr		2015-11-27	
BI	Burundi	province	BI-RY	Ruyigi	rn		2015-11-27	
BJ	Benin	department	BJ-AK	Atacora	fr		2015-11-27	
BJ	Benin	department	BJ-AL	Alibori	fr		2015-11-27	
BJ	Benin	department	BJ-AQ	Atlantique	fr		2015-11-27	
BJ	Benin	department	BJ-BO	Borgou	fr		2015-11-27	
BJ	Benin	department	BJ-CO	Collines	fr		2015-11-27	
BJ	Benin	department	BJ-DO	Donga	fr		2015-11-27	
BJ	Benin	department	BJ-KO	Couffo	fr		2015-11-27	
BJ	Benin	department	BJ-LI	Littoral	fr		2015-11-27	
BJ	Benin	department	BJ-MO	Mono	fr		2015-11-27	
BJ	Benin	department	BJ-OU	Ouémé	fr		2015-11-27	
BJ	Benin	department	BJ-PL	Plateau	fr		2015-11-27	
BJ	Benin	department	BJ-ZO	Zou	fr		2015-11-27	
BN	Brunei Darussalam	district	BN-BE	Belait	en		2015-11-27	
BN	Brunei Darussalam	district	BN-BE	Belait	ms		2015-11-27	
BN	Brunei Darussalam	district	BN-BM	Brunei-Muara	en		2015-11-27	
BN	Brunei Darussalam	district	BN-BM	Brunei-Muara	ms		2015-11-27	
BN	Brunei Darussalam	district	BN-TE	Temburong	en		2015-11-27	
BN	Brunei Darussalam	district	BN-TE	Temburong	ms		2015-11-27	
BN	Brunei Darussalam	district	BN-TU	Tutong	en		2015-11-27	
BN	Brunei Darussalam	district	BN-TU	Tutong	ms		2015-11-27	
BO	Bolivia	department	BO-B	El Beni	es		2014-12-18	
BO	Bolivia	department	BO-C	Cochabamba	es		2014-12-18	
BO	Bolivia	department	BO-H	Chuquisaca	es		2014-12-18	
BO	Bolivia	department	BO-L	La Paz	es		2014-12-18	
BO	Bolivia	department	BO-N	Pando	es		2014-12-18	
BO	Bolivia	department	BO-O	Oruro	es		2014-12-18	
BO	Bolivia	department	BO-P	Potosí	es		2014-12-18	
BO	Bolivia	department	BO-S	Santa Cruz	es		2014-12-18	
BO	Bolivia	department	BO-T	Tarija	es		2014-12-18	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-BO	Boneiru			2015-11-27	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-BO	Bonaire	en		2015-11-27	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-BO	Bonaire	nl		2015-11-27	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-SA	Saba			2015-11-27	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-SA	Saba	en		2015-11-27	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-SA	Saba	nl		2015-11-27	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-SE	Sint Eustatius			2015-11-27	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-SE	Sint Eustatius	en		2015-11-27	
BQ	Bonaire, Sint Eustatius and Saba	special municipality	BQ-SE	Sint Eustatius	nl		2015-11-27	
BR	Brasil	state	BR-AC	Acre	pt		1995.06-19	
BR	Brasil	state	BR-AL	Alagoas	pt		1995.06-19	
BR	Brasil	state	BR-AM	Amazonas	pt		1995.06-19	
BR	Brasil	state	BR-AP	Amapá	pt		1995.06-19	
BR	Brasil	state	BR-BA	Bahia	pt		1995.06-19	
BR	Brasil	state	BR-CE	Ceará	pt		1995.06-19	
BR	Brasil	federal district	BR-DF	Distrito Federal	pt		1995.06-19	
BR	Brasil	state	BR-ES	Espírito Santo	pt		1995.06-19	
BR	Brasil	state	BR-GO	Goiás	pt		1995.06-19	
BR	Brasil	state	BR-MA	Maranhão	pt		1995.06-19	
BR	Brasil	state	BR-MG	Minas Gerais	pt		1995.06-19	
BR	Brasil	state	BR-MS	Mato Grosso do Sul	pt		1995.06-19	
BR	Brasil	state	BR-MT	Mato Grosso	pt		1995.06-19	
BR	Brasil	state	BR-PA	Pará	pt		1995.06-19	
BR	Brasil	state	BR-PB	Paraíba	pt		1995.06-19	
BR	Brasil	state	BR-PE	Pernambuco	pt		1995.06-19	
BR	Brasil	state	BR-PI	Piauí	pt		1995.06-19	
BR	Brasil	state	BR-PR	Paraná	pt		1995.06-19	
BR	Brasil	state	BR-RJ	Rio de Janeiro	pt		1995.06-19	
BR	Brasil	state	BR-RN	Rio Grande do Norte	pt		1995.06-19	
BR	Brasil	state	BR-RO	Rondônia	pt		1995.06-19	
BR	Brasil	state	BR-RR	Roraima	pt		1995.06-19	
BR	Brasil	state	BR-RS	Rio Grande do Sul	pt		1995.06-19	
BR	Brasil	state	BR-SC	Santa Catarina	pt		1995.06-19	
BR	Brasil	state	BR-SE	Sergipe	pt		1995.06-19	
BR	Brasil	state	BR-SP	São Paulo	pt		1995.06-19	
BR	Brasil	state	BR-TO	Tocantins	pt		1995.06-19	
BS	Bahamas	district	BS-AK	Acklins	en		2011-12-13	
BS	Bahamas	district	BS-BI	Bimini	en		2011-12-13	
BS	Bahamas	district	BS-BP	Black Point	en		2011-12-13	
BS	Bahamas	district	BS-BY	Berry Islands	en		2011-12-13	
BS	Bahamas	district	BS-CE	Central Eleuthera	en		2011-12-13	
BS	Bahamas	district	BS-CI	Cat Island	en		2011-12-13	
BS	Bahamas	district	BS-CK	Crooked Island and Long Cay	en		2011-12-13	
BS	Bahamas	district	BS-CO	Central Abaco	en		2011-12-13	
BS	Bahamas	district	BS-CS	Central Andros	en		2011-12-13	
BS	Bahamas	district	BS-EG	East Grand Bahama	en		2011-12-13	
BS	Bahamas	district	BS-EX	Exuma	en		2011-12-13	
BS	Bahamas	district	BS-FP	City of Freeport	en		2011-12-13	
BS	Bahamas	district	BS-GC	Grand Cay	en		2011-12-13	
BS	Bahamas	district	BS-HI	Harbour Island	en		2011-12-13	
BS	Bahamas	district	BS-HT	Hope Town	en		2011-12-13	
BS	Bahamas	district	BS-IN	Inagua	en		2011-12-13	
BS	Bahamas	district	BS-LI	Long Island	en		2011-12-13	
BS	Bahamas	district	BS-MC	Mangrove Cay	en		2011-12-13	
BS	Bahamas	district	BS-MG	Mayaguana	en		2011-12-13	
BS	Bahamas	district	BS-MI	Moore's Island	en		2011-12-13	
BS	Bahamas	district	BS-NE	North Eleuthera	en		2011-12-13	
BS	Bahamas	district	BS-NO	North Abaco	en		2011-12-13	
BS	Bahamas	district	BS-NS	North Andros	en		2011-12-13	
BS	Bahamas	district	BS-RC	Rum Cay	en		2011-12-13	
BS	Bahamas	district	BS-RI	Ragged Island	en		2011-12-13	
BS	Bahamas	district	BS-SA	South Andros	en		2011-12-13	
BS	Bahamas	district	BS-SE	South Eleuthera	en		2011-12-13	
BS	Bahamas	district	BS-SO	South Abaco	en		2011-12-13	
BS	Bahamas	district	BS-SS	San Salvador	en		2011-12-13	
BS	Bahamas	district	BS-SW	Spanish Wells	en		2011-12-13	
BS	Bahamas	district	BS-WG	West Grand Bahama	en		2011-12-13	
BT	Bhutan	district	BT-11	Paro	dz		2015-11-27	
BT	Bhutan	district	BT-12	Chhukha	dz		2015-11-27	
BT	Bhutan	district	BT-13	Ha	dz		2015-11-27	
BT	Bhutan	district	BT-14	Samtse	dz		2015-11-27	
BT	Bhutan	district	BT-15	Thimphu	dz		2015-11-27	
BT	Bhutan	district	BT-21	Tsirang	dz		2015-11-27	
BT	Bhutan	district	BT-22	Dagana	dz		2015-11-27	
BT	Bhutan	district	BT-23	Punakha	dz		2015-11-27	
BT	Bhutan	district	BT-24	Wangdue Phodrang	dz		2015-11-27	
BT	Bhutan	district	BT-31	Sarpang	dz		2015-11-27	
BT	Bhutan	district	BT-32	Trongsa	dz		2015-11-27	
BT	Bhutan	district	BT-33	Bumthang	dz		2015-11-27	
BT	Bhutan	district	BT-34	Zhemgang	dz		2015-11-27	
BT	Bhutan	district	BT-41	Trashigang	dz		2015-11-27	
BT	Bhutan	district	BT-42	Monggar	dz		2015-11-27	
BT	Bhutan	district	BT-43	Pemagatshel	dz		2015-11-27	
BT	Bhutan	district	BT-44	Lhuentse	dz		2015-11-27	
BT	Bhutan	district	BT-45	Samdrup Jongkha	dz		2015-11-27	
BT	Bhutan	district	BT-GA	Gasa	dz		2015-11-27	
BT	Bhutan	district	BT-TY	Trashi Yangtse	dz		2015-11-27	
BW	Botswana	district	BW-CE	Central	en		2014-10-29	
BW	Botswana	district	BW-CH	Chobe	en		2014-10-29	
BW	Botswana	city	BW-FR	Francistown	en		2014-10-29	
BW	Botswana	city	BW-GA	Gaborone	en		2014-10-29	
BW	Botswana	district	BW-GH	Ghanzi	en		2014-10-29	
BW	Botswana	town	BW-JW	Jwaneng	en		2014-10-29	
BW	Botswana	district	BW-KG	Kgalagadi	en		2014-10-29	
BW	Botswana	district	BW-KL	Kgatleng	en		2014-10-29	
BW	Botswana	district	BW-KW	Kweneng	en		2014-10-29	
BW	Botswana	town	BW-LO	Lobatse	en		2014-10-29	
BW	Botswana	district	BW-NE	North East	en		2014-10-29	
BW	Botswana	district	BW-NW	North West	en		2014-10-29	
BW	Botswana	district	BW-SE	South East	en		2014-10-29	
BW	Botswana	district	BW-SO	Southern	en		2014-10-29	
BW	Botswana	town	BW-SP	Selibe Phikwe	en		2014-10-29	
BW	Botswana	town	BW-ST	Sowa Town	en		2014-10-29	
BY	Belarus	oblast	BY-BR	Bresckaja voblasć	be		2015-11-27	
BY	Belarus	oblast	BY-BR	Brestskaya voblasts'	be		2015-11-27	
BY	Belarus	oblast	BY-BR	Brestskaya oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-BR	Brestskaja oblast'	ru		2015-11-27	
BY	Belarus	city	BY-HM	Horad Minsk	be		2015-11-27	
BY	Belarus	city	BY-HM	Horad Minsk	be		2015-11-27	
BY	Belarus	city	BY-HM	Gorod Minsk	ru		2015-11-27	
BY	Belarus	city	BY-HM	Gorod Minsk	ru		2015-11-27	
BY	Belarus	oblast	BY-HO	Homieĺskaja voblasć	be		2015-11-27	
BY	Belarus	oblast	BY-HO	Homyel'skaya voblasts'	be		2015-11-27	
BY	Belarus	oblast	BY-HO	Gomel'skaya oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-HO	Gomel'skaja oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-HR	Hrodzienskaja voblasć	be		2015-11-27	
BY	Belarus	oblast	BY-HR	Hrodzenskaya voblasts'	be		2015-11-27	
BY	Belarus	oblast	BY-HR	Grodnenskaya oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-HR	Grodnenskaja oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-MA	Mahilioŭskaja voblasć	be		2015-11-27	
BY	Belarus	oblast	BY-MA	Mahilyowskaya voblasts'	be		2015-11-27	
BY	Belarus	oblast	BY-MA	Mogilevskaya oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-MA	Mogilevskaja oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-MI	Minskaja voblasć	be		2015-11-27	
BY	Belarus	oblast	BY-MI	Minskaya voblasts'	be		2015-11-27	
BY	Belarus	oblast	BY-MI	Minskaya oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-MI	Minskaja oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-VI	Viciebskaja voblasć	be		2015-11-27	
BY	Belarus	oblast	BY-VI	Vitsyebskaya voblasts'	be		2015-11-27	
BY	Belarus	oblast	BY-VI	Vitebskaya oblast'	ru		2015-11-27	
BY	Belarus	oblast	BY-VI	Vitebskaja oblast'	ru		2015-11-27	
BZ	Belize	district	BZ-BZ	Belize	en		2015-11-27	
BZ	Belize	district	BZ-CY	Cayo	en		2015-11-27	
BZ	Belize	district	BZ-CZL	Corozal	en		2015-11-27	
BZ	Belize	district	BZ-OW	Orange Walk	en		2015-11-27	
BZ	Belize	district	BZ-SC	Stann Creek	en		2015-11-27	
BZ	Belize	district	BZ-TOL	Toledo	en		2015-11-27	
CA	Canada	province	CA-AB	Alberta	en		2014-10-29	
CA	Canada	province	CA-AB	Alberta	fr		2014-10-29	
CA	Canada	province	CA-BC	British Columbia	en		2014-10-29	
CA	Canada	province	CA-BC	Colombie-Britannique	fr		2014-10-29	
CA	Canada	province	CA-MB	Manitoba	en		2014-10-29	
CA	Canada	province	CA-MB	Manitoba	fr		2014-10-29	
CA	Canada	province	CA-NB	New Brunswick	en		2014-10-29	
CA	Canada	province	CA-NB	Nouveau-Brunswick	fr		2014-10-29	
CA	Canada	province	CA-NL	Newfoundland and Labrador	en		2014-10-29	
CA	Canada	province	CA-NL	Terre-Neuve-et-Labrador	fr		2014-10-29	
CA	Canada	province	CA-NS	Nova Scotia	en		2014-10-29	
CA	Canada	province	CA-NS	Nouvelle-Écosse	fr		2014-10-29	
CA	Canada	territory	CA-NT	Northwest Territories	en		2014-10-29	
CA	Canada	territory	CA-NT	Territoires du Nord-Ouest	fr		2014-10-29	
CA	Canada	territory	CA-NU	Nunavut	en		2014-10-29	
CA	Canada	territory	CA-NU	Nunavut	fr		2014-10-29	
CA	Canada	province	CA-ON	Ontario	en		2014-10-29	
CA	Canada	province	CA-ON	Ontario	fr		2014-10-29	
CA	Canada	province	CA-PE	Prince Edward Island	en		2014-10-29	
CA	Canada	province	CA-PE	Île-du-Prince-Édouard	fr		2014-10-29	
CA	Canada	province	CA-QC	Quebec	en		2014-10-29	
CA	Canada	province	CA-QC	Québec	fr		2014-10-29	
CA	Canada	province	CA-SK	Saskatchewan	en		2014-10-29	
CA	Canada	province	CA-SK	Saskatchewan	fr		2014-10-29	
CA	Canada	territory	CA-YT	Yukon	en		2014-10-29	
CA	Canada	territory	CA-YT	Yukon	fr		2014-10-29	
CD	Congo D. R.	country	CD	Congo, Democratic Republic of the	fr		2000-01-01	
CD	Congo D. R.	province	CD-BC	Bas-Congo	fr		2000-01-01	
CD	Congo D. R.	province	CD-BN	Bandundu	fr		2000-01-01	
CD	Congo D. R.	province	CD-EQ	Équateur	fr		2000-01-01	
CD	Congo D. R.	province	CD-KA	Katanga	fr		2000-01-01	
CD	Congo D. R.	province	CD-KE	Kasai-Oriental	fr		2000-01-01	
CD	Congo D. R.	city	CD-KN	Kinshasa	fr		2000-01-01	
CD	Congo D. R.	province	CD-KW	Kasai-Occidental	fr		2000-01-01	
CD	Congo D. R.	province	CD-MA	Maniema	fr		2000-01-01	
CD	Congo D. R.	province	CD-NK	Nord-Kivu	fr		2000-01-01	
CD	Congo D. R.	province	CD-OR	Orientale	fr		2000-01-01	
CD	Congo D. R.	province	CD-SK	Sud-Kivu	fr		2000-01-01	
CF	Central African Republic	prefecture	CF-AC	Ouham	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-AC	Wâmo	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-BB	Bamingui-Bangoran	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-BB	Bamïngï-Bangoran	sg		2012-02-15	
CF	Central African Republic	commune	CF-BGF	Bangui	fr		2012-02-15	
CF	Central African Republic	commune	CF-BGF	Bangî	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-BK	Basse-Kotto	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-BK	Do-Kötö	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-HK	Haute-Kotto	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-HK	Tö-Kötö	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-HM	Haut-Mbomou	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-HM	Tö-Mbömü	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-HS	Haute-Sangha / Mambéré-Kadéï	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-HS	Tö-Sangä / Mbaere-Kadeï	sg		2012-02-15	
CF	Central African Republic	economic prefecture	CF-KB	Gribingui	fr		2012-02-15	
CF	Central African Republic	economic prefecture	CF-KB	Gïrïbïngï	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-KG	Kémo-Gribingui	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-KG	Kemö-Gïrïbïngï	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-LB	Lobaye	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-LB	Lobâye	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-MB	Mbomou	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-MB	Mbömü	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-MP	Ombella-Mpoko	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-MP	Ömbëlä-Pökö	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-NM	Nana-Mambéré	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-NM	Nanä-Mbaere	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-OP	Ouham-Pendé	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-OP	Wâmo-Pendë	sg		2012-02-15	
CF	Central African Republic	economic prefecture	CF-SE	Sangha	fr		2012-02-15	
CF	Central African Republic	economic prefecture	CF-SE	Sangä	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-UK	Ouaka	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-UK	Wäkä	sg		2012-02-15	
CF	Central African Republic	prefecture	CF-VK	Vakaga	fr		2012-02-15	
CF	Central African Republic	prefecture	CF-VK	Vakaga	sg		2012-02-15	
CG	Congo (Brazzvile)	department	CG-11	Bouenza	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-12	Pool	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-13	Sangha	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-14	Plateaux	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-15	Cuvette-Ouest	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-16	Pointe-Noire	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-2	Lékoumou	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-5	Kouilou	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-7	Likouala	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-8	Cuvette	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-9	Niari	fr		2015-02-26	
CG	Congo (Brazzvile)	department	CG-BZV	Brazzaville	fr		2015-02-26	
CH	Switzerland	canton	CH-AG	Aargau	de		2002-10-15	
CH	Switzerland	canton	CH-AI	Appenzell Innerrhoden	de		2002-10-15	
CH	Switzerland	canton	CH-AR	Appenzell Ausserrhoden	de		2002-10-15	
CH	Switzerland	canton	CH-BE	Bern	de		2002-10-15	
CH	Switzerland	canton	CH-BE	Berne	fr		2002-10-15	
CH	Switzerland	canton	CH-BL	Basel-Landschaft	de		2002-10-15	
CH	Switzerland	canton	CH-BS	Basel-Stadt	de		2002-10-15	
CH	Switzerland	canton	CH-FR	Freiburg	de		2002-10-15	
CH	Switzerland	canton	CH-FR	Fribourg	fr		2002-10-15	
CH	Switzerland	canton	CH-GE	Genève	fr		2002-10-15	
CH	Switzerland	canton	CH-GL	Glarus	de		2002-10-15	
CH	Switzerland	canton	CH-GR	Graubünden	de		2002-10-15	
CH	Switzerland	canton	CH-GR	Grisons	fr		2002-10-15	
CH	Switzerland	canton	CH-GR	Grigioni	it		2002-10-15	
CH	Switzerland	canton	CH-GR	Grischun	rm		2002-10-15	
CH	Switzerland	canton	CH-JU	Jura	fr		2002-10-15	
CH	Switzerland	canton	CH-LU	Luzern	de		2002-10-15	
CH	Switzerland	canton	CH-NE	Neuchâtel	fr		2002-10-15	
CH	Switzerland	canton	CH-NW	Nidwalden	de		2002-10-15	
CH	Switzerland	canton	CH-OW	Obwalden	de		2002-10-15	
CH	Switzerland	canton	CH-SG	Sankt Gallen	de		2002-10-15	
CH	Switzerland	canton	CH-SH	Schaffhausen	de		2002-10-15	
